Timestamp, latitude, longitude, altitude
1.6046098406527488e+18,4.37820207218805279581e+01,-7.94664403416090152632e+01,1.57791564941406250000e+02
1.6046098406714819e+18,4.37820208185058845629e+01,-7.94664396060752267203e+01,1.57791076660156250000e+02
1.604609840690673e+18,4.37820209386980749855e+01,-7.94664386859682849718e+01,1.57790527343750000000e+02
1.6046098407101356e+18,4.37820210343984754786e+01,-7.94664379489216230468e+01,1.57789901733398437500e+02
1.6046098407299436e+18,4.37820211059978987578e+01,-7.94664373954424689828e+01,1.57789169311523437500e+02
1.6046098407507085e+18,4.37820212637224699392e+01,-7.94664363278217820152e+01,1.57788131713867187500e+02
1.6046098407700055e+18,4.37820213380837373052e+01,-7.94664357677453381257e+01,1.57787048339843750000e+02
1.6046098408104207e+18,4.37820215108290753392e+01,-7.94664344604800589877e+01,1.57784774780273437500e+02
1.604609840832218e+18,4.37820216087050724241e+01,-7.94664337127661895011e+01,1.57783615112304687500e+02
1.604609840852782e+18,4.37820217056040021930e+01,-7.94664329643759401733e+01,1.57782485961914062500e+02
1.6046098408700467e+18,4.37820218260437243885e+01,-7.94664320280071336811e+01,1.57781387329101562500e+02
1.6046098408901071e+18,4.37820218981251656487e+01,-7.94664314658660657642e+01,1.57780288696289062500e+02
1.6046098409100086e+18,4.37820219943727195755e+01,-7.94664307161439182892e+01,1.57779205322265625000e+02
1.6046098409299704e+18,4.37820221143825349941e+01,-7.94664297781999522385e+01,1.57778076171875000000e+02
1.6046098409498834e+18,4.37820222861638299605e+01,-7.94664286908021750833e+01,1.57777175903320312500e+02
1.6046098409787835e+18,4.37820223613197825330e+01,-7.94664281289102945038e+01,1.57776351928710937500e+02
1.6046098409903406e+18,4.37820224362542589347e+01,-7.94664275669027091453e+01,1.57775466918945312500e+02
1.6046098410109302e+18,4.37820225110063532270e+01,-7.94664270046340988074e+01,1.57774459838867187500e+02
1.6046098410299407e+18,4.37820226104196024153e+01,-7.94664262546271800147e+01,1.57773330688476562500e+02
1.6046098410528115e+18,4.37820227095853269361e+01,-7.94664255038549072196e+01,1.57772171020507812500e+02
1.604609841070152e+18,4.37820228325914726497e+01,-7.94664245640450559449e+01,1.57771041870117187500e+02
1.6046098410899927e+18,4.37820229297770069365e+01,-7.94664238116976378024e+01,1.57769989013671875000e+02
1.60460984111042e+18,4.37820230265456658003e+01,-7.94664230586916744414e+01,1.57769042968750000000e+02
1.604609841132659e+18,4.37820231232622134598e+01,-7.94664223051873506165e+01,1.57768157958984375000e+02
1.604609841149961e+18,4.37820232592177447373e+01,-7.94664214069072727398e+01,1.57767547607421875000e+02
1.6046098411794842e+18,4.37820233305956989511e+01,-7.94664208440720614135e+01,1.57767242431640625000e+02
1.604609841210044e+18,4.37820235200684138022e+01,-7.94664193439306671962e+01,1.57766921997070312500e+02
1.6046098412301655e+18,4.37820235905214190097e+01,-7.94664187816116083241e+01,1.57766921997070312500e+02
1.6046098412527603e+18,4.37820236842416292689e+01,-7.94664180319221031823e+01,1.57766921997070312500e+02
1.6046098412699346e+18,4.37820238012029889774e+01,-7.94664170948680492756e+01,1.57766921997070312500e+02
1.6046098412943703e+18,4.37820238711348892480e+01,-7.94664165328752858386e+01,1.57766921997070312500e+02
1.6046098413101778e+18,4.37820239880962489565e+01,-7.94664155959754907599e+01,1.57766860961914062500e+02
1.6046098413293875e+18,4.37820240582496182924e+01,-7.94664150333657346437e+01,1.57766662597656250000e+02
