Timestamp, acc x, acc y, acc z, angular vel x, angular vel y, angular vel z
1.5659686818340424e+18,-2.387971259356e-01,9.942054917674e-01,9.854965116203e+00,1.771959662437e-01,-3.193326294422e-03,5.706075578928e-02
1.5659686818361572e+18,-1.958355857792e-01,9.810381579366e-01,9.847531068263e+00,-2.357384264469e-01,-1.494002342224e-01,4.069010913372e-02
1.5659686818399173e+18,-2.279252034613e-01,9.474886409497e-01,9.868951741388e+00,-3.112459778786e-01,1.194707006216e-01,-2.123128250241e-02
1.5659686818412646e+18,-1.923004601261e-01,9.224823899575e-01,9.831504434640e+00,1.350298523903e-01,2.255574762821e-01,-2.291867695749e-02
1.5659686818440453e+18,-1.823104832767e-01,9.363114844050e-01,9.832796245141e+00,1.239026337862e-01,-4.551244154572e-02,2.459805458784e-02
1.565968681852118e+18,-1.531001033271e-01,8.943329769677e-01,9.853423127017e+00,-2.203526049852e-01,-1.025912538171e-01,1.331869699061e-02
1.565968681856287e+18,-5.029723185131e-02,7.859215070795e-01,9.835794882185e+00,-1.921907961369e-01,1.380948349833e-02,3.851200640202e-02
1.5659686818611492e+18,-6.570359732825e-03,7.849140702479e-01,9.752262089696e+00,1.636053808033e-02,1.127485856414e-01,-3.043871372938e-02
1.5659686818640663e+18,-1.415905229503e-02,7.973282376397e-01,9.799047841945e+00,1.376501563936e-02,-2.436904609203e-02,3.610771149397e-02
1.5659686818761213e+18,3.588326070106e-02,7.331808591406e-01,9.781662761443e+00,-5.582064390182e-03,7.869712263346e-02,7.636647671461e-03
1.5659686818798648e+18,2.789037502725e-03,7.448447096755e-01,9.773609112086e+00,-2.355534434319e-01,3.734610229731e-02,-3.183077648282e-02
1.5659686818813146e+18,-2.891443442043e-02,7.765788968045e-01,9.748220651777e+00,3.085276484489e-02,6.626825034618e-02,5.120362155139e-03
1.5659686818839785e+18,-4.262125257421e-02,8.150672508377e-01,9.846572439656e+00,2.280741035938e-01,7.059467583895e-02,2.739257737994e-02
1.5659686818915005e+18,-6.749103416249e-02,7.734651074213e-01,9.780390824950e+00,-1.112154722214e-01,-2.172208949924e-02,6.685265339911e-03
1.5659686818946913e+18,-5.039837374529e-02,8.203217338887e-01,9.830382137735e+00,-3.755808472633e-01,3.919212892652e-02,-6.079548969865e-03
1.5659686818961213e+18,-9.409512432085e-02,8.297103028065e-01,9.825490793722e+00,-2.921151220798e-01,-7.278624176979e-02,7.015964947641e-03
1.5659686818997824e+18,-1.114927904767e-01,8.781368297499e-01,9.823919578054e+00,-4.515583515167e-01,1.653607189655e-02,9.480169974267e-03
1.5659686819011776e+18,-9.980775074242e-02,8.971765675256e-01,9.837029408782e+00,3.263061046600e-01,1.806814819574e-01,-1.762852631509e-02
1.56596868190565e+18,-1.215822834970e-01,8.875845092274e-01,9.788148702309e+00,2.912546992302e-01,7.870498299599e-02,-8.335890248418e-03
1.5659686819139077e+18,-7.352409242515e-02,8.932513048720e-01,9.846476576796e+00,-7.057906687260e-02,-1.729616150260e-02,5.745803937316e-03
1.5659686819160026e+18,-5.164348580778e-02,8.339603447403e-01,9.915800622838e+00,-5.549821257591e-01,-6.733150035143e-02,6.483082473278e-02
1.5659686819198067e+18,-5.110857725581e-02,8.681952227281e-01,9.918800428941e+00,5.814987421036e-02,7.471829652786e-02,-2.146027982235e-04
1.5659686819211643e+18,-5.294515111277e-02,8.149577976629e-01,9.926489331803e+00,4.752111434937e-01,1.291521489620e-01,-5.949334055185e-02
1.565968681924016e+18,-3.563982237326e-02,8.391881586266e-01,9.899187121458e+00,-1.997092962265e-01,4.737493768334e-02,1.551533490419e-02
1.5659686819315446e+18,-4.479869854305e-02,7.763078211847e-01,9.936682359636e+00,-3.822939991951e-01,2.180503215641e-04,6.188089400530e-02
1.565968681932982e+18,-7.995726122521e-02,7.695141254637e-01,9.940963454707e+00,9.651488065720e-02,8.951713144779e-02,-6.111470237374e-02
1.565968681933928e+18,-1.317355998472e-01,7.731896478292e-01,9.886812629015e+00,-3.328862190247e-01,-3.581177443266e-04,4.839320853353e-02
1.5659686819359729e+18,-1.501549964109e-01,7.394947290948e-01,9.884440607743e+00,-1.263130307198e-01,-3.026071935892e-03,6.327933818102e-02
1.5659686819397875e+18,-2.222696234792e-01,7.325752133691e-01,9.747740168414e+00,2.939658164978e-01,7.050507515669e-02,-4.699761420488e-02
1.5659686819411704e+18,-2.110759905052e-01,7.480054075621e-01,9.798420057113e+00,7.375543564558e-02,7.263123244047e-02,-4.541117697954e-02
1.565968681944e+18,-2.718369330779e-01,7.355598217022e-01,9.711839527090e+00,-1.877917498350e-01,1.996564492583e-02,6.750147789717e-02
1.565968681951473e+18,-2.437655182618e-01,7.255925684425e-01,9.728958062077e+00,3.946860134602e-02,-3.743380308151e-02,3.995465487242e-02
1.565968681953988e+18,-2.479145096344e-01,6.866116020566e-01,9.684679941976e+00,-2.909372746944e-02,1.042657792568e-01,7.360400259495e-02
1.5659686819559875e+18,-2.673160347230e-01,6.420961629230e-01,9.643017007477e+00,1.807765364647e-01,-4.224514961243e-02,2.369339764118e-02
1.565968681959855e+18,-2.496654316328e-01,7.043088213855e-01,9.664387411053e+00,-1.953522115946e-02,5.342961475253e-02,-4.681251943111e-02
1.5659686819610493e+18,-2.738246991792e-01,6.783331279881e-01,9.698972860692e+00,-1.022388190031e-01,2.262878715992e-01,-4.102811217308e-04
1.565968681964152e+18,-2.205470146351e-01,7.097814801240e-01,9.753318919282e+00,6.773287057877e-02,-2.845013886690e-02,4.133896529675e-02
1.565968681971978e+18,-2.593378262231e-01,6.922990023710e-01,9.735202007673e+00,1.706967875361e-02,-2.125192880630e-01,-1.205298118293e-03
1.565968681974091e+18,-2.564137532406e-01,7.343087821439e-01,9.898791979423e+00,2.742632627487e-01,-2.027155458927e-02,1.744486205280e-02
1.5659686819760673e+18,-2.977006890496e-01,7.835217206495e-01,9.884856792846e+00,-6.063432991505e-02,-1.157898977399e-01,1.773034408689e-02
1.5659686819810555e+18,-4.066868246385e-01,8.105082119238e-01,9.917830109742e+00,1.798369884491e-01,2.858668863773e-01,-1.597768068314e-02
1.5659686819839552e+18,-4.030329298695e-01,7.743115794037e-01,9.814975105529e+00,2.439235895872e-02,-1.470379084349e-01,1.438655983657e-02
1.565968681991488e+18,-4.543374615533e-01,7.709574022068e-01,9.779868255453e+00,-2.165104448795e-01,-1.421802937984e-01,2.508397586644e-02
1.565968681995339e+18,-3.938378402620e-01,7.349190310863e-01,9.798403690283e+00,-9.390762448311e-02,-8.326632529497e-02,3.141102939844e-02
1.5659686819961976e+18,-4.657262908933e-01,7.026074017408e-01,9.743386591668e+00,-1.183611303568e-01,1.417679339647e-02,4.321809485555e-02
1.5659686819997814e+18,-3.877528867274e-01,7.341695910238e-01,9.845418578150e+00,1.363183110952e-01,3.113954961300e-01,-4.815418645740e-02
1.565968682001002e+18,-4.453157580497e-01,7.032773457725e-01,9.750170642650e+00,5.758568271995e-02,7.825469970703e-02,-4.424985870719e-02
1.5659686820039608e+18,-3.953242991322e-01,7.793467907742e-01,9.776064136567e+00,-9.929344058037e-02,-2.626267373562e-01,5.477943271399e-02
1.5659686820115384e+18,-4.077742689643e-01,7.830671027233e-01,9.800749992251e+00,-2.110974490643e-02,1.757869124413e-02,2.542786486447e-02
1.5659686820130924e+18,-3.609036868518e-01,8.585011640081e-01,9.855802162645e+00,-4.430585354567e-02,-1.274463534355e-02,-7.459610700607e-03
1.5659686820141773e+18,-3.666769399568e-01,8.865893475182e-01,9.886239789970e+00,-3.618059307337e-02,-3.791874274611e-02,7.130414247513e-02
1.5659686820159905e+18,-3.363884407557e-01,9.226133245964e-01,9.924878368120e+00,9.215088188648e-02,1.823670566082e-01,-5.190979689360e-03
1.565968682019829e+18,-3.315794788884e-01,9.125663561073e-01,9.955536947649e+00,-2.314919233322e-02,1.727910935879e-01,-5.055990070105e-02
1.5659686820314673e+18,-2.558672545619e-01,9.343861899088e-01,9.935319236519e+00,2.727393805981e-02,3.341129049659e-02,-5.748755857348e-02
1.5659686820353585e+18,-1.598713403234e-01,9.796281993829e-01,9.958118230531e+00,2.422945946455e-01,2.809536270797e-02,4.948686808348e-03
1.5659686820360945e+18,-2.164238521659e-01,9.347919265440e-01,9.927611628709e+00,-3.557178378105e-02,1.415909826756e-01,-5.592515319586e-02
1.5659686820442668e+18,-2.098418292402e-01,9.834750619987e-01,9.974556373019e+00,3.420662879944e-01,-1.890265941620e-01,-5.199700593948e-02
1.5659686820539648e+18,-2.232549212507e-01,8.771317310369e-01,9.922239801333e+00,2.396418154240e-01,-1.269596815109e-02,-7.740555703640e-02
1.5659686820639813e+18,-1.305301627339e-01,8.112199498247e-01,9.839292707541e+00,2.258147299290e-02,-2.310636043549e-01,-8.609221130610e-02
1.5659686820714831e+18,-1.573784675485e-01,7.953941021328e-01,9.792681145124e+00,-3.895796537399e-01,1.339046806097e-01,6.148772314191e-02
1.5659686820729848e+18,-1.389973394095e-01,7.541151305401e-01,9.723668068850e+00,3.986735641956e-01,-1.673286557198e-01,-9.016203135252e-02
1.565968682073995e+18,-1.497501365702e-01,7.811980692048e-01,9.801993871322e+00,3.232757747173e-02,-1.112645789981e-01,-3.753333538771e-02
1.5659686820761244e+18,-1.697421461928e-01,7.585809369767e-01,9.795087069116e+00,-2.232478260994e-01,2.735154628754e-01,1.144146099687e-01
1.5659686820810962e+18,-1.903773941492e-01,7.875020752214e-01,9.802309517326e+00,3.053999543190e-01,-3.124856948853e-01,-1.175135299563e-01
1.5659686820840343e+18,-2.638727898224e-01,8.015514642763e-01,9.847699412799e+00,-8.546607196331e-02,3.091618418694e-02,-7.874891161919e-03
1.5659686820914834e+18,-1.859151679567e-01,7.971007825442e-01,9.836676352880e+00,-1.503215581179e-01,2.777739167213e-01,9.461697936058e-02
1.5659686820968553e+18,-2.389523550877e-01,8.054768730623e-01,9.809970362766e+00,1.280703842640e-01,-2.486364245415e-01,-7.966437935829e-02
1.5659686820971901e+18,-2.704037760042e-01,7.793163221668e-01,9.791040954959e+00,-1.736665517092e-02,1.270000040531e-01,6.992045789957e-02
1.5659686820998106e+18,-3.025309131825e-01,8.046770903847e-01,9.730649690850e+00,1.325568854809e-01,-1.919502913952e-01,-4.754224792123e-02
1.56596868210187e+18,-3.147709638083e-01,7.974692554149e-01,9.770161556280e+00,7.701089233160e-02,-1.213686466217e-01,-5.773622542620e-02
1.5659686821039447e+18,-2.812193279015e-01,7.997135569611e-01,9.754873768120e+00,-7.569062709808e-02,1.685508638620e-01,2.006752789021e-02
1.5659686821160243e+18,-2.578571030500e-01,8.052041899860e-01,9.722842713001e+00,-6.780721247196e-02,-9.600084275007e-02,1.440624520183e-02
1.5659686821198638e+18,-3.037725637335e-01,8.370109318563e-01,9.687872642860e+00,2.481980621815e-02,-9.049021452665e-02,1.671259291470e-02
1.5659686821210179e+18,-2.426308731677e-01,7.968736927797e-01,9.729782248867e+00,9.437866508961e-02,1.264365911484e-01,-3.399358689785e-02
1.565968682123913e+18,-2.936582647367e-01,7.936439473295e-01,9.736604878805e+00,-1.186744570732e-01,9.350892156363e-02,-4.539415985346e-02
1.5659686821314588e+18,-2.220946664518e-01,8.292157176663e-01,9.711042228663e+00,-1.759633421898e-01,-8.924495428801e-02,3.982015699148e-02
1.565968682132817e+18,-1.972432062144e-01,8.424341978404e-01,9.709349430830e+00,1.170127168298e-01,6.569879502058e-02,-4.111857712269e-02
1.5659686821340114e+18,-2.225833697625e-01,8.604656219900e-01,9.731404903142e+00,-4.759099334478e-02,-6.243833154440e-02,-2.866104245186e-02
1.5659686821360023e+18,-2.161209562140e-01,9.194697972679e-01,9.727500245159e+00,3.108444623649e-02,-9.741966426373e-02,7.811762392521e-02
1.5659686821398323e+18,-1.544526409771e-01,9.275802190654e-01,9.746679831650e+00,1.027987003326e-01,7.907447218895e-02,2.102154120803e-02
1.5659686821411034e+18,-1.710829841168e-01,8.905104453981e-01,9.746585137849e+00,5.463439226151e-02,2.156835049391e-02,-1.165706515312e-01
1.5659686821440417e+18,-9.992217241911e-02,9.233362416266e-01,9.783426871891e+00,-8.928527683020e-02,-1.369616389275e-01,-3.505825623870e-02
1.5659686821514455e+18,-1.381604938996e-01,9.091334135416e-01,9.774164415243e+00,1.172322779894e-02,1.579660922289e-02,1.104620844126e-01
1.565968682160333e+18,-1.068136307221e-01,9.411980791149e-01,9.869367926490e+00,-1.204385533929e-01,-9.554550051689e-04,2.682434022427e-02
1.5659686821626327e+18,-1.035567594435e-01,9.008865040736e-01,9.890133926420e+00,4.154660552740e-02,1.472432017326e-01,9.993984550238e-02
1.565968682164627e+18,-1.113114492897e-01,8.634769725540e-01,9.867665776184e+00,-5.574347451329e-02,-2.540781348944e-02,7.081932574511e-02
1.565968682172539e+18,-5.311926787877e-02,8.489009222950e-01,9.894227972007e+00,2.088342905045e-01,1.025929301977e-01,7.728424668312e-02
1.565968682173687e+18,-1.006384769577e-01,8.036959573868e-01,9.894617268746e+00,-2.411954402924e-01,-1.073853000998e-01,-3.854557126760e-02
1.565968682174051e+18,-1.061079573163e-01,8.302999470791e-01,9.831260101252e+00,1.001421585679e-01,1.161657199264e-01,7.639339566231e-02
1.565968682176079e+18,-1.041339641947e-01,8.077271660373e-01,9.857245950851e+00,2.806538641453e-01,4.330851882696e-02,-1.614145934582e-03
1.565968682181127e+18,-1.041057149733e-01,7.691938032219e-01,9.824665437872e+00,-1.261943876743e-01,-8.317837119102e-02,1.461913809180e-02
1.565968682188193e+18,-5.185275655156e-02,8.015052133687e-01,9.788989255929e+00,3.109472393990e-01,6.149900704622e-02,4.720354825258e-02
1.5659686821914609e+18,-1.054157006923e-01,7.582639027141e-01,9.831638876457e+00,1.124613806605e-01,-4.245051741600e-02,-1.560875587165e-02
1.5659686821939756e+18,-1.097472845107e-01,7.793730946079e-01,9.817537683463e+00,-3.382928669453e-01,-7.702253758907e-02,6.155071780086e-03
1.5659686821988756e+18,-1.558478401575e-01,8.060562880662e-01,9.795117464657e+00,4.682937264442e-02,-7.575410604477e-02,-2.627630345523e-02
1.5659686821997565e+18,-2.037654609846e-01,8.510511876357e-01,9.734812710934e+00,-2.679364979267e-01,-8.427971601486e-02,6.378972530365e-02
1.5659686822054902e+18,-2.243843055781e-01,9.221756580298e-01,9.683337861927e+00,3.659006953239e-01,-1.271585375071e-01,-5.837599188089e-02
1.5659686822179156e+18,-2.589033015032e-01,9.283013094404e-01,9.734967026758e+00,3.283751308918e-01,-1.327924281359e-01,-8.418371528387e-02
1.5659686822244884e+18,-2.851252280107e-01,8.714114509304e-01,9.869168017354e+00,4.058836400509e-02,-1.012962535024e-01,-5.972500517964e-02
1.565968682231776e+18,-3.067811012487e-01,8.531516218247e-01,9.894970324647e+00,-2.485027611256e-01,1.480201780796e-01,1.131468862295e-01
1.5659686822340923e+18,-3.435574045045e-01,8.781449400987e-01,9.856010255196e+00,5.653426796198e-02,7.146224379539e-02,-4.107169806957e-03
1.565968682236135e+18,-2.798181372923e-01,9.111897157429e-01,9.852628166709e+00,-1.109321415424e-01,2.772719562054e-01,1.245315298438e-01
1.5659686822412826e+18,-3.135796558724e-01,9.610175794280e-01,9.723678590384e+00,1.717601865530e-01,-2.845942974091e-01,-1.064577847719e-01
1.565968682244259e+18,-3.628095457374e-01,9.550949790004e-01,9.683197574813e+00,-1.228747814894e-01,1.940861642361e-01,7.629297673702e-03
1.565968682253114e+18,-2.882661249559e-01,9.728998248489e-01,9.557649960983e+00,6.566666811705e-02,-1.023696810007e-01,-4.406937584281e-02
1.5659686822546458e+18,-2.554435436404e-01,9.267823361091e-01,9.544727179739e+00,1.118795573711e-01,3.294189572334e-01,2.411262877285e-02
1.5659686822563779e+18,-2.203218245920e-01,8.678556110083e-01,9.545260270770e+00,8.749726414680e-02,1.843427270651e-01,4.406432062387e-02
1.56596868226014e+18,-1.794033251207e-01,8.709537642236e-01,9.466785997770e+00,4.021316394210e-02,-1.474251896143e-01,5.005843006074e-03
1.5659686822639933e+18,-1.359622240624e-01,8.354423465720e-01,9.529147126760e+00,3.593053668737e-02,2.321920990944e-01,-3.572700917721e-02
1.5659686822714785e+18,-9.892141201198e-02,8.042343091837e-01,9.537562015433e+00,2.428439818323e-02,-4.334941506386e-02,3.910337388515e-02
1.5659686822726671e+18,-7.008271071281e-02,8.240596547931e-01,9.548650542672e+00,1.076453998685e-01,1.236257329583e-01,-9.090172126889e-03
1.5659686822788393e+18,-9.077857621940e-02,8.737524921317e-01,9.580851111386e+00,1.643795333803e-02,-4.244162142277e-02,4.870329052210e-02
1.565968682283984e+18,-1.884931263271e-01,8.344910245857e-01,9.655880166698e+00,-5.153600126505e-02,1.018417775631e-01,-5.352108180523e-02
1.5659686822914762e+18,-1.564562624448e-01,8.981119610792e-01,9.629002324870e+00,-8.808033913374e-02,-5.689096078277e-02,9.635094553232e-02
1.5659686822940124e+18,-1.608576610218e-01,8.522182010585e-01,9.604767726066e+00,3.681424260139e-02,4.865559190512e-02,6.867036968470e-02
1.5659686822953997e+18,-1.330563902313e-01,8.313581649230e-01,9.633407340224e+00,4.590153694153e-02,6.279023736715e-02,-4.339929670095e-02
1.565968682296581e+18,-1.513376551349e-01,8.777887423503e-01,9.638433126054e+00,-1.860622316599e-02,9.813647717237e-03,1.043369770050e-01
1.565968682300311e+18,-7.193381561125e-02,8.958330261520e-01,9.636776569059e+00,8.750869333744e-02,-2.357285283506e-02,1.757745444775e-02
1.565968682303925e+18,-4.768157131927e-02,8.784155773212e-01,9.609044144900e+00,-1.139180064201e-01,4.840134084225e-02,-2.134364843369e-02
1.5659686823139676e+18,-9.362963779671e-02,8.952398747015e-01,9.576479998751e+00,-8.665444701910e-02,7.565595954657e-02,2.609787322581e-02
1.5659686823172918e+18,-5.242458180349e-02,9.150203576612e-01,9.595183778117e+00,1.977154612541e-01,9.689080715179e-02,7.393234968185e-02
1.5659686823213537e+18,-9.368551517682e-02,8.898069639784e-01,9.636748511636e+00,-1.686092466116e-01,-3.603276610374e-02,-9.338285028934e-02
1.5659686823239345e+18,-1.696159608571e-01,8.588095033923e-01,9.613553206530e+00,-4.210408031940e-02,6.872390210629e-02,4.907988756895e-02
1.5659686823314675e+18,-1.465227566384e-01,8.580922855261e-01,9.657277192533e+00,3.253725767136e-01,8.850468322635e-03,7.712959498167e-02
1.5659686823340518e+18,-2.126333966602e-01,7.829331723699e-01,9.684018254426e+00,1.788398027420e-01,1.596495509148e-01,2.484899759293e-02
1.5659686823360097e+18,-2.451016434156e-01,7.883386102000e-01,9.703030665441e+00,4.023213386536e-01,4.531005769968e-02,-1.420686021447e-02
1.5659686823465628e+18,-2.031218207867e-01,8.026484802750e-01,9.638294008000e+00,3.061259388924e-01,6.041745841503e-02,2.180285379291e-02
1.5659686823514609e+18,-2.300230803332e-01,8.006895753247e-01,9.651741696858e+00,2.920722961426e-01,-8.226963132620e-02,7.407348603010e-03
1.5659686823539802e+18,-2.137663246986e-01,7.965111382715e-01,9.606350632327e+00,4.932159185410e-01,9.863900393248e-02,-6.365747749805e-02
1.5659686823560113e+18,-1.610842393228e-01,8.046002247372e-01,9.624730582273e+00,2.548268437386e-01,-3.364607691765e-02,-3.016990423203e-02
1.56596868236687e+18,-1.265786693129e-01,7.262231297898e-01,9.574787200918e+00,4.027515351772e-01,-2.310977317393e-02,-4.457003250718e-02
1.5659686823717806e+18,-8.526790478786e-02,7.566742743628e-01,9.595201314006e+00,1.710872352123e-02,-1.807381957769e-02,3.291662037373e-02
1.565968682379278e+18,-1.084059077234e-01,7.270226202026e-01,9.528435169661e+00,6.956894695759e-02,9.059523046017e-02,-6.008197367191e-02
1.565968682383953e+18,-1.467795295486e-01,7.725469574919e-01,9.561751020925e+00,2.231721282005e-01,1.549658551812e-02,-4.429640620947e-02
1.565968682394903e+18,-1.860149398594e-01,7.841489209513e-01,9.564329965689e+00,-9.674453735352e-02,1.538577675819e-01,7.108307629824e-02
1.5659686823965192e+18,-1.783016328849e-01,8.314333500478e-01,9.652018763907e+00,1.345384865999e-02,1.900173127651e-01,6.256957352161e-02
1.5659686823998853e+18,-1.820434262982e-01,7.807072835073e-01,9.649409423602e+00,-5.876600369811e-02,-1.772637479007e-02,1.034417748451e-02
1.5659686824010716e+18,-1.627333070318e-01,8.390568586566e-01,9.627302512681e+00,4.150458425283e-02,1.350089162588e-02,-4.587521031499e-02
1.5659686824040177e+18,-1.795547182970e-01,8.276393873642e-01,9.645692984161e+00,1.078373640776e-01,1.948018074036e-01,-6.592013873160e-03
1.565968682414355e+18,-1.607970160718e-01,8.567445063126e-01,9.636833852963e+00,5.517473444343e-02,1.223180592060e-01,1.407430693507e-02
1.5659686824173727e+18,-2.113727123629e-01,8.732316031578e-01,9.578158767872e+00,1.397180557251e-01,1.187321543694e-02,-7.148444652557e-03
1.5659686824176394e+18,-2.010413702047e-01,8.759362217942e-01,9.616520278974e+00,5.669348686934e-02,5.631808936596e-02,-1.601199246943e-02
1.565968682421819e+18,-2.276188003316e-01,8.766964025888e-01,9.602491567655e+00,1.108294278383e-01,1.447079330683e-01,1.610939204693e-02
1.5659686824239987e+18,-1.299256038222e-01,8.765065765887e-01,9.679430865824e+00,1.372561007738e-01,2.757770419121e-01,-4.752409830689e-02
1.5659686824340078e+18,-1.738708616935e-01,8.651393748453e-01,9.704446396224e+00,1.452213823795e-01,2.674115300179e-01,1.893153972924e-02
1.565968682434936e+18,-1.390314065275e-01,8.118052831912e-01,9.754976645336e+00,1.828057467937e-01,2.615558207035e-01,-7.017531991005e-02
1.5659686824361203e+18,-1.108901404196e-01,7.914555414300e-01,9.777306846578e+00,2.704448997974e-04,-8.730806410313e-02,7.591094821692e-03
1.5659686824413617e+18,-8.412237282922e-02,7.651415515044e-01,9.860393058424e+00,9.767068922520e-02,1.685427427292e-01,-4.525096341968e-02
1.5659686824441603e+18,-1.312066553242e-01,7.422208291954e-01,9.932502972722e+00,-3.758566081524e-02,1.175599247217e-01,-1.198950856924e-01
1.5659686824539546e+18,-1.392207393307e-01,7.919703659089e-01,9.985124668880e+00,-4.044097661972e-02,1.346175670624e-01,-8.311679959297e-02
1.5659686824589286e+18,-2.179701522578e-01,8.149545827499e-01,9.930246688318e+00,-2.911204099655e-02,-1.102846860886e-02,9.141895174980e-02
1.5659686824598659e+18,-1.560560423081e-01,8.262745837250e-01,9.913162056050e+00,1.670253872871e-01,-7.845626771450e-02,3.463026136160e-02
1.5659686824611197e+18,-2.046724317846e-01,8.335855881760e-01,9.965210913162e+00,-9.778223186731e-02,1.029669120908e-01,-1.466412097216e-01
1.565968682463963e+18,-1.703427869292e-01,8.813258042578e-01,9.936358530216e+00,-2.706512808800e-01,1.376311928034e-01,-4.488839581609e-02
1.565968682471467e+18,-1.524590752459e-01,8.992493826891e-01,9.876659349198e+00,2.109411656857e-01,3.445684164762e-02,1.274527609348e-01
1.5659686824740467e+18,-7.770824690878e-02,9.362018850978e-01,9.885156072021e+00,-1.531412899494e-01,2.314192503691e-01,2.888739109039e-02
1.565968682476177e+18,2.619999751279e-02,9.644096779852e-01,9.852263420215e+00,2.758686542511e-01,-1.933895796537e-02,7.062357664108e-02
1.5659686824798103e+18,6.454074867908e-03,9.582317111719e-01,9.877407547135e+00,1.101060658693e-01,-1.686262190342e-01,-7.941789925098e-02
1.5659686824814853e+18,4.597971327739e-02,9.852591195209e-01,9.904152116206e+00,-2.912193238735e-01,1.020937412977e-01,-6.412980705500e-02
1.565968682483919e+18,5.308903673654e-02,1.029898259739e+00,9.870353443460e+00,1.600567996502e-02,2.777503132820e-01,6.950573623180e-02
1.5659686824914778e+18,9.622195367632e-02,1.050625096183e+00,9.826980175240e+00,4.604470133781e-01,-3.011154383421e-02,2.194896712899e-02
1.565968682495595e+18,8.080938670525e-02,1.082733236149e+00,9.884301489689e+00,-1.096001267433e-02,-1.032511144876e-01,-6.882645934820e-02
1.5659686824962944e+18,2.570575943707e-02,1.122759779925e+00,9.881790350363e+00,-4.834393262863e-01,3.267751634121e-01,1.543591916561e-02
1.5659686824999122e+18,-2.696522900879e-02,1.127082888063e+00,9.896944865766e+00,-2.779948711395e-01,-1.148501485586e-01,-8.889988064766e-02
1.5659686825015235e+18,-2.695323701793e-02,1.123306680468e+00,9.925361189601e+00,-4.180313646793e-01,3.431909084320e-01,7.336584478617e-02
1.5659686825039503e+18,-2.377564257143e-02,1.121464827577e+00,9.865611739035e+00,3.470258712769e-01,8.516989648342e-02,2.834323421121e-02
1.5659686825131638e+18,9.701849404108e-03,1.025861059660e+00,9.968348668261e+00,-1.889844387770e-01,3.959482908249e-01,1.073820590973e-01
1.5659686825139653e+18,-6.858655230395e-02,1.003768615848e+00,9.818732462044e+00,3.648192286491e-01,-8.694253861904e-02,-6.835061311722e-02
1.5659686825160238e+18,1.740345665254e-04,9.722160713045e-01,9.940258511963e+00,2.951399981976e-02,-2.392618805170e-01,-1.117865219712e-01
1.5659686825198198e+18,-7.583688440507e-02,9.619006575790e-01,9.892793536274e+00,-3.187246322632e-01,2.440879493952e-01,6.557324528694e-02
1.5659686825212667e+18,-1.231242270164e-02,9.697400768229e-01,9.895079047160e+00,1.328435540199e-02,1.669515073299e-01,6.605453789234e-02
1.5659686825239596e+18,-3.888308507131e-02,1.018532373188e+00,9.817835793579e+00,3.091932833195e-01,-2.310475409031e-01,-8.158452808857e-02
1.5659686825397793e+18,-1.942103011199e-01,1.056067067116e+00,9.863362468987e+00,-2.552634105086e-02,9.855552017689e-02,-2.175746858120e-02
1.5659686825441185e+18,-2.170424671888e-01,1.079153065180e+00,9.826768575511e+00,1.105032116175e-01,-1.140580475330e-01,-4.132357984781e-02
1.5659686825525368e+18,-2.424710408447e-01,1.040339785734e+00,9.847594197464e+00,-3.504025191069e-02,-5.796612426639e-02,-3.147174045444e-02
1.5659686825539622e+18,-1.810148002672e-01,1.020199378650e+00,9.844198080266e+00,6.772063672543e-02,1.150695830584e-01,-3.947363048792e-02
1.5659686825560422e+18,-1.935883250517e-01,1.013812661689e+00,9.870287976141e+00,-2.744670212269e-02,1.052787750959e-01,-2.638730034232e-02
1.5659686825660803e+18,-1.561078827804e-01,1.090184673845e+00,9.881446646936e+00,9.399203956127e-02,1.633215248585e-01,-1.326725352556e-02
1.565968682571531e+18,-2.101357380489e-01,1.085609925697e+00,9.905569016049e+00,-1.853028386831e-01,-1.325925439596e-02,-2.348110452294e-02
1.5659686825732352e+18,-2.282556453725e-01,1.101889149190e+00,9.988173575473e+00,8.999378234148e-02,1.625316143036e-01,1.836920157075e-02
1.5659686825742738e+18,-2.043662843866e-01,1.030577921576e+00,9.972369063113e+00,7.190534472466e-02,1.049197316170e-01,-6.896958500147e-02
1.5659686825761203e+18,-1.916825392322e-01,1.038622218458e+00,1.004908156378e+01,-1.311320364475e-01,-9.626881778240e-02,-4.827953130007e-02
1.565968682579844e+18,-2.044817655233e-01,9.618964197391e-01,1.002840791954e+01,-2.992645651102e-02,-1.252186298370e-02,7.208829373121e-02
1.5659686825815795e+18,-1.555823175693e-01,9.272665458483e-01,1.006644326310e+01,1.712251603603e-01,1.179389059544e-01,4.459912329912e-02
1.5659686825839675e+18,-1.482675776087e-01,8.448936062935e-01,1.007236221022e+01,-8.609069883823e-02,-7.783402502537e-02,-6.961221992970e-02
1.565968682591512e+18,-1.682225517987e-01,8.648638421871e-01,1.007715418419e+01,-1.940328180790e-01,-1.064425036311e-01,-6.735183298588e-03
1.5659686825939448e+18,-1.331510383663e-01,8.119955475885e-01,1.013032416915e+01,1.363327503204e-01,1.632193773985e-01,8.551041781902e-02
1.5659686825960218e+18,-1.815143539093e-01,7.421951098913e-01,1.009863447934e+01,4.836110770702e-02,3.087361156940e-02,2.407550439239e-02
