Timestamp, vel x, vel y, vel z
1.56596870901158e+18,-2.071384906769e+00,4.828542232513e+00,-5.517842248082e-02
1.565968709031581e+18,-2.123317718506e+00,4.801198959351e+00,-4.567045718431e-02
1.5659687090551688e+18,-2.170051574707e+00,4.779143333435e+00,-3.465870767832e-02
1.5659687090718241e+18,-2.212305068970e+00,4.764605045319e+00,-3.196153417230e-02
1.565968709094501e+18,-2.242637872696e+00,4.750006198883e+00,-2.262705005705e-02
1.5659687091115922e+18,-2.277323246002e+00,4.727678298950e+00,-1.555085182190e-02
1.5659687091315868e+18,-2.316907882690e+00,4.705053329468e+00,-4.508553072810e-03
1.5659687091515535e+18,-2.357142210007e+00,4.682497024536e+00,7.067052647471e-03
1.5659687091724383e+18,-2.399477958679e+00,4.661230564117e+00,9.828442707658e-03
1.5659687091944604e+18,-2.437846660614e+00,4.638472557068e+00,1.316438987851e-02
1.565968709211354e+18,-2.476068973541e+00,4.616985321045e+00,2.311582863331e-02
1.56596870923182e+18,-2.516338109970e+00,4.594170570374e+00,3.925611823797e-02
1.5659687092519004e+18,-2.553522109985e+00,4.572554588318e+00,4.945523291826e-02
1.5659687092715668e+18,-2.590315818787e+00,4.549812316895e+00,6.030810251832e-02
1.5659687092944947e+18,-2.627094745636e+00,4.530799865723e+00,6.539056450129e-02
1.5659687093124966e+18,-2.655539989471e+00,4.512867450714e+00,7.212895154953e-02
1.5659687093316867e+18,-2.684971332550e+00,4.493267059326e+00,7.902400195599e-02
1.5659687093514532e+18,-2.714983940125e+00,4.474625110626e+00,8.737383782864e-02
1.5659687093715517e+18,-2.741159915924e+00,4.455702304840e+00,1.000074967742e-01
1.5659687093946278e+18,-2.764177322388e+00,4.438424110413e+00,1.072182655334e-01
1.5659687094191096e+18,-2.788549661636e+00,4.423710823059e+00,1.123385056853e-01
1.565968709431565e+18,-2.816612720490e+00,4.409014225006e+00,1.173950433731e-01
1.5659687094515924e+18,-2.843282699585e+00,4.392954826355e+00,1.212742850184e-01
1.5659687094729226e+18,-2.869148731232e+00,4.382165431976e+00,1.264403760433e-01
1.5659687094944707e+18,-2.894132137299e+00,4.372873306274e+00,1.278361231089e-01
1.5659687095119004e+18,-2.915337324142e+00,4.360195159912e+00,1.336190104485e-01
1.5659687095331474e+18,-2.937368869781e+00,4.344726562500e+00,1.382240206003e-01
1.5659687095526203e+18,-2.958179950714e+00,4.325198650360e+00,1.452250927687e-01
1.5659687095715958e+18,-2.981098890305e+00,4.303914070129e+00,1.494740843773e-01
1.565968709597243e+18,-2.999748468399e+00,4.288356781006e+00,1.575212925673e-01
1.5659687096115684e+18,-3.016112565994e+00,4.280416965485e+00,1.659818589687e-01
1.565968709631521e+18,-3.031822443008e+00,4.277910232544e+00,1.740560084581e-01
1.5659687096517934e+18,-3.044520378113e+00,4.275212764740e+00,1.787303537130e-01
1.565968709671591e+18,-3.052619695663e+00,4.271200180054e+00,1.834238767624e-01
1.5659687096944353e+18,-3.058023691177e+00,4.262269496918e+00,1.910459101200e-01
1.565968709711788e+18,-3.066153526306e+00,4.254140377045e+00,1.920533031225e-01
1.5659687097315423e+18,-3.074857234955e+00,4.244141578674e+00,1.946884840727e-01
1.5659687097515917e+18,-3.089333772659e+00,4.233172416687e+00,2.005836069584e-01
1.5659687097724398e+18,-3.102619171143e+00,4.225533962250e+00,2.061670869589e-01
1.5659687097944428e+18,-3.112385749817e+00,4.221054553986e+00,2.018712610006e-01
1.5659687098169436e+18,-3.113784551620e+00,4.223915100098e+00,1.912337541580e-01
1.5659687098317942e+18,-3.112456083298e+00,4.230331420898e+00,1.822347342968e-01
1.5659687098562432e+18,-3.110348463058e+00,4.236539363861e+00,1.740564256907e-01
1.565968709871534e+18,-3.104855298996e+00,4.238590240479e+00,1.726953834295e-01
1.565968709894634e+18,-3.101141929626e+00,4.238050937653e+00,1.718881130219e-01
1.5659687099116006e+18,-3.101397275925e+00,4.232277393341e+00,1.714473217726e-01
1.5659687099324163e+18,-3.105893135071e+00,4.227990150452e+00,1.732835769653e-01
1.5659687099515502e+18,-3.114375352859e+00,4.223096370697e+00,1.773746311665e-01
1.565968709972304e+18,-3.117489814758e+00,4.226675987244e+00,1.795497685671e-01
1.5659687099946465e+18,-3.120305299759e+00,4.237174987793e+00,1.724020093679e-01
1.5659687100115796e+18,-3.110813379288e+00,4.249899864197e+00,1.615143716335e-01
1.5659687100317816e+18,-3.098586559296e+00,4.258642196655e+00,1.540830582380e-01
1.5659687100525573e+18,-3.084348440170e+00,4.265132427216e+00,1.536208242178e-01
1.5659687100748956e+18,-3.072767257690e+00,4.268255233765e+00,1.468454897404e-01
1.5659687100952036e+18,-3.066082477570e+00,4.268404483795e+00,1.393643468618e-01
1.5659687101115482e+18,-3.061373710632e+00,4.273416519165e+00,1.331655085087e-01
1.5659687101315374e+18,-3.060666322708e+00,4.283242225647e+00,1.249644532800e-01
1.565968710151663e+18,-3.054054498672e+00,4.293973445892e+00,1.169917881489e-01
1.5659687101717356e+18,-3.046810865402e+00,4.302783966064e+00,1.061388552189e-01
1.5659687101949012e+18,-3.036069869995e+00,4.311783790588e+00,9.684452414513e-02
1.5659687102115927e+18,-3.024179220200e+00,4.322731971741e+00,8.416432142258e-02
1.565968710231548e+18,-3.009425401688e+00,4.333211421967e+00,7.636484503746e-02
1.5659687102517865e+18,-2.995548486710e+00,4.344767093658e+00,7.421486824751e-02
1.5659687102716244e+18,-2.980159521103e+00,4.354117393494e+00,7.333025336266e-02
1.5659687102944701e+18,-2.966198921204e+00,4.359812736511e+00,7.595346122980e-02
1.5659687103115407e+18,-2.955149650574e+00,4.363648414612e+00,7.551933825016e-02
1.5659687103321318e+18,-2.941565275192e+00,4.370838165283e+00,7.549167424440e-02
1.565968710351717e+18,-2.930046558380e+00,4.384979724884e+00,7.509633898735e-02
1.565968710371596e+18,-2.918803930283e+00,4.401388645172e+00,7.389692217112e-02
