Timestamp, pos x, pos y, pos z, ori x, ori y, ori z, ori w
1.565968700399993e+18,8.968444848688e-02,2.088045156429e-01,2.845762089894e-02,-5.632765059523e-01,6.897601006130e-01,-2.843030234244e-01,-3.551371176268e-01
1.5659687004117046e+18,8.968444848688e-02,2.088045156429e-01,2.845762089894e-02,-5.632765059523e-01,6.897601006130e-01,-2.843030234244e-01,-3.551371176268e-01
1.5659687004397642e+18,9.302231170638e-02,2.084534825035e-01,2.771758255909e-02,-5.601665038602e-01,6.912576482031e-01,-2.803797286977e-01,-3.602270943296e-01
1.5659687004522447e+18,9.302231170638e-02,2.084534825035e-01,2.771758255909e-02,-5.601665038602e-01,6.912576482031e-01,-2.803797286977e-01,-3.602270943296e-01
1.565968700471673e+18,9.696892371817e-02,2.092435069708e-01,2.296062080280e-02,-5.533314069050e-01,6.906531032957e-01,-2.815274648945e-01,-3.708974677058e-01
1.565968700499695e+18,9.696892371817e-02,2.092435069708e-01,2.296062080280e-02,-5.533314069050e-01,6.906531032957e-01,-2.815274648945e-01,-3.708974677058e-01
1.5659687005199427e+18,1.021931893714e-01,2.100269799577e-01,1.667349851213e-02,-5.440313821043e-01,6.898916297691e-01,-2.828958019988e-01,-3.847718280640e-01
1.565968700536687e+18,1.035640858151e-01,2.103524930743e-01,1.442445365665e-02,-5.410357999257e-01,6.893283136963e-01,-2.841278078601e-01,-3.890734222944e-01
1.5659687005597604e+18,1.035640858151e-01,2.103524930743e-01,1.442445365665e-02,-5.410357999257e-01,6.893283136963e-01,-2.841278078601e-01,-3.890734222944e-01
1.565968700571098e+18,1.053870727628e-01,2.113231040487e-01,9.192817201998e-03,-5.350853317365e-01,6.871865556979e-01,-2.890830533989e-01,-3.973528830475e-01
1.5659687005997755e+18,1.055376056812e-01,2.115819620724e-01,8.028164614481e-03,-5.339585716040e-01,6.865496834098e-01,-2.905765962949e-01,-3.988771962726e-01
1.565968700611622e+18,1.055376056812e-01,2.115819620724e-01,8.028164614481e-03,-5.339585716040e-01,6.865496834098e-01,-2.905765962949e-01,-3.988771962726e-01
1.5659687006399951e+18,1.058718337046e-01,2.125809085963e-01,3.538499671379e-03,-5.297927045863e-01,6.839169041663e-01,-2.966855077373e-01,-4.044194207273e-01
1.5659687006521485e+18,1.058718337046e-01,2.125809085963e-01,3.538499671379e-03,-5.297927045863e-01,6.839169041663e-01,-2.966855077373e-01,-4.044194207273e-01
1.5659687006797489e+18,1.059153308390e-01,2.132076178873e-01,6.912667567971e-04,-5.332060964406e-01,6.774908819039e-01,-2.972239341183e-01,-4.103112192505e-01
1.5659687006998694e+18,1.059153308390e-01,2.132076178873e-01,6.912667567971e-04,-5.332060964406e-01,6.774908819039e-01,-2.972239341183e-01,-4.103112192505e-01
1.5659687007135654e+18,1.056480045006e-01,2.142458699143e-01,-4.020508775798e-03,-5.292757228327e-01,6.742852563937e-01,-3.044479549446e-01,-4.153529161569e-01
1.5659687007397437e+18,1.055050760057e-01,2.144530864895e-01,-4.912497315043e-03,-5.286090381359e-01,6.736106853326e-01,-3.059493533937e-01,-4.161924105085e-01
1.5659687007598474e+18,1.055050760057e-01,2.144530864895e-01,-4.912497315043e-03,-5.286090381359e-01,6.736106853326e-01,-3.059493533937e-01,-4.161924105085e-01
1.5659687007798815e+18,1.050461143475e-01,2.146315900118e-01,-5.279834376991e-03,-5.322008078996e-01,6.702912870807e-01,-3.049949636026e-01,-4.176720755710e-01
1.5659687007946179e+18,1.049873173749e-01,2.148527426928e-01,-6.381885282723e-03,-5.312703373715e-01,6.695342810771e-01,-3.066573403167e-01,-4.188519436765e-01
1.565968700812363e+18,1.048247863506e-01,2.149653089366e-01,-6.785361684810e-03,-5.310526442526e-01,6.691621642722e-01,-3.074803122195e-01,-4.191192485871e-01
1.5659687008399063e+18,1.048247863506e-01,2.149653089366e-01,-6.785361684810e-03,-5.310526442526e-01,6.691621642722e-01,-3.074803122195e-01,-4.191192485871e-01
1.5659687008517512e+18,1.039179882568e-01,2.154199399476e-01,-8.139837949320e-03,-5.306402696501e-01,6.676643117488e-01,-3.107840445995e-01,-4.195933134179e-01
1.5659687008717722e+18,1.038674803239e-01,2.150776387551e-01,-6.196328652029e-03,-5.359080020129e-01,6.661118825075e-01,-3.059110099488e-01,-4.189463299195e-01
1.5659687008797932e+18,1.033510150081e-01,2.153268328741e-01,-6.907994746031e-03,-5.357231770905e-01,6.652997876071e-01,-3.077054348933e-01,-4.191589620599e-01
1.5659687009117507e+18,1.033510150081e-01,2.153268328741e-01,-6.907994746031e-03,-5.357231770905e-01,6.652997876071e-01,-3.077054348933e-01,-4.191589620599e-01
1.5659687009397642e+18,1.023254524124e-01,2.157757274506e-01,-8.121175633833e-03,-5.355379752476e-01,6.638083797017e-01,-3.109722286802e-01,-4.193492400078e-01
1.5659687009397642e+18,1.004487338939e-01,2.160758390514e-01,-7.513323323270e-03,-5.377123672938e-01,6.629328420232e-01,-3.129451160530e-01,-4.164742625480e-01
1.5659687009740582e+18,1.004487338939e-01,2.160758390514e-01,-7.513323323270e-03,-5.377123672938e-01,6.629328420232e-01,-3.129451160530e-01,-4.164742625480e-01
1.5659687010001162e+18,9.827846286276e-02,2.166479498080e-01,-8.179534309417e-03,-5.407435337215e-01,6.595907418151e-01,-3.160328363362e-01,-4.155234414656e-01
1.5659687010123359e+18,9.827846286276e-02,2.166479498080e-01,-8.179534309417e-03,-5.407435337215e-01,6.595907418151e-01,-3.160328363362e-01,-4.155234414656e-01
1.5659687010317448e+18,9.532794559039e-02,2.167341170507e-01,-5.453838663008e-03,-5.456617292909e-01,6.593824251067e-01,-3.166130023234e-01,-4.089306804429e-01
1.5659687010597463e+18,9.532794559039e-02,2.167341170507e-01,-5.453838663008e-03,-5.456617292909e-01,6.593824251067e-01,-3.166130023234e-01,-4.089306804429e-01
1.5659687010732204e+18,9.221343622119e-02,2.169064990953e-01,-3.359051868125e-03,-5.506847339349e-01,6.581676835721e-01,-3.179290472181e-01,-4.030914847120e-01
1.5659687010998482e+18,9.221343622119e-02,2.169064990953e-01,-3.359051868125e-03,-5.506847339349e-01,6.581676835721e-01,-3.179290472181e-01,-4.030914847120e-01
1.565968701119818e+18,9.000911915737e-02,2.164738083231e-01,6.107930941311e-04,-5.558845277469e-01,6.593171324343e-01,-3.156319474260e-01,-3.958153413579e-01
1.5659687011353697e+18,8.970140174410e-02,2.161008122970e-01,2.557059079599e-03,-5.577641172754e-01,6.604037943543e-01,-3.133649008014e-01,-3.931519513218e-01
1.5659687011597793e+18,8.954108398032e-02,2.159165486203e-01,3.496934302875e-03,-5.586777243812e-01,6.609185684871e-01,-3.122844540779e-01,-3.918472481087e-01
1.5659687011597793e+18,8.954108398032e-02,2.159165486203e-01,3.496934302875e-03,-5.586777243812e-01,6.609185684871e-01,-3.122844540779e-01,-3.918472481087e-01
1.5659687011979156e+18,8.886424155532e-02,2.158164735869e-01,4.426104428356e-03,-5.571133952048e-01,6.635151898229e-01,-3.136728159765e-01,-3.885635369860e-01
