timestamp,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
1770789594.17997718,113224692,1,243,134,-508,5,13,-18,0,0,0,1,113224692
1770789594.17997718,113224692,2,243,134,-508,5,13,-18,0,0,0,1,113224692
1770789594.27993703,113324652,0,243,134,-508,5,13,-18,0,0,0,1,113324652
1770789594.27993703,113324652,1,243,134,-508,5,13,-18,0,0,0,1,113324652
1770789594.27993703,113324652,2,243,134,-508,5,13,-18,0,0,0,1,113324652
1770789594.37989712,113424612,0,243,133,-509,5,13,-18,0,0,0,1,113424612
1770789594.37989712,113424612,1,243,133,-509,5,13,-18,0,0,0,1,113424612
1770789594.37989712,113424612,2,243,133,-509,5,13,-18,0,0,0,1,113424612
1770789594.47985697,113524572,0,243,133,-509,5,13,-18,0,0,0,1,113524572
1770789594.47985697,113524572,1,243,133,-509,5,13,-18,0,0,0,1,113524572
1770789594.47985697,113524572,2,243,133,-509,5,13,-18,0,0,0,1,113524572
1770789594.57981706,113624532,0,243,133,-509,5,13,-18,0,0,0,1,113624532
1770789594.57981706,113624532,1,243,133,-509,5,13,-18,0,0,0,1,113624532
1770789594.57981706,113624532,2,243,133,-509,5,13,-18,0,0,0,1,113624532
1770789594.67977715,113724492,0,243,133,-509,5,13,-18,0,0,0,1,113724492
1770789594.67977715,113724492,1,243,133,-509,5,13,-18,0,0,0,1,113724492
1770789594.67977715,113724492,2,243,133,-509,5,13,-18,0,0,0,1,113724492
1770789594.77973700,113824452,0,243,133,-509,5,13,-18,0,0,0,1,113824452
1770789594.77973700,113824452,1,243,133,-509,5,13,-18,0,0,0,1,113824452
1770789594.77973700,113824452,2,243,133,-509,5,13,-18,0,0,0,1,113824452
1770789594.87969708,113924412,0,243,132,-509,5,13,-18,0,0,0,1,113924412
1770789594.87969708,113924412,1,243,132,-509,5,13,-18,0,0,0,1,113924412
1770789594.87969708,113924412,2,243,132,-509,5,13,-18,0,0,0,1,113924412
1770789594.97965717,114024372,0,243,132,-509,5,13,-18,0,0,0,1,114024372
1770789594.97965717,114024372,1,243,132,-509,5,13,-18,0,0,0,1,114024372
1770789594.97965717,114024372,2,243,132,-509,5,13,-18,0,0,0,1,114024372
1770789595.07961702,114124332,0,243,132,-509,5,13,-18,0,0,0,1,114124332
1770789595.07961702,114124332,1,243,132,-509,5,13,-18,0,0,0,1,114124332
1770789595.07961702,114124332,2,243,132,-509,5,13,-18,0,0,0,1,114124332
1770789595.18041015,114225125,0,242,133,-509,5,13,-18,0,0,0,1,114225125
1770789595.18041015,114225125,1,242,133,-509,5,13,-18,0,0,0,1,114225125
1770789595.18041015,114225125,2,242,133,-509,5,13,-18,0,0,0,1,114225125
1770789595.28037000,114325085,0,242,133,-509,5,13,-18,0,0,0,1,114325085
1770789595.28037000,114325085,1,242,133,-509,5,13,-18,0,0,0,1,114325085
1770789595.28037000,114325085,2,242,133,-509,5,13,-18,0,0,0,1,114325085
1770789595.38033009,114425045,0,242,133,-509,5,13,-18,0,0,0,1,114425045
1770789595.38033009,114425045,1,242,133,-509,5,13,-18,0,0,0,1,114425045
1770789595.38033009,114425045,2,242,133,-509,5,13,-18,0,0,0,1,114425045
1770789595.48029017,114525005,0,242,133,-509,5,13,-18,0,0,0,1,114525005
1770789595.48029017,114525005,1,242,133,-509,5,13,-18,0,0,0,1,114525005
1770789595.48029017,114525005,2,242,133,-509,5,13,-18,0,0,0,1,114525005
1770789595.58025002,114624965,0,242,134,-509,5,13,-18,0,0,0,1,114624965
1770789595.58025002,114624965,1,242,134,-509,5,13,-18,0,0,0,1,114624965
1770789595.58025002,114624965,2,242,134,-509,5,13,-18,0,0,0,1,114624965
1770789595.68021011,114724925,0,242,134,-509,5,13,-18,0,0,0,1,114724925
1770789595.68021011,114724925,1,242,134,-509,5,13,-18,0,0,0,1,114724925
1770789595.68021011,114724925,2,242,134,-509,5,13,-18,0,0,0,1,114724925
1770789595.78016996,114824885,0,242,134,-509,5,13,-18,0,0,0,1,114824885
1770789595.78016996,114824885,1,242,134,-509,5,13,-18,0,0,0,1,114824885
1770789595.78016996,114824885,2,242,134,-509,5,13,-18,0,0,0,1,114824885
1770789595.88013005,114924845,0,242,134,-509,5,13,-18,0,0,0,1,114924845
1770789595.88013005,114924845,1,242,134,-509,5,13,-18,0,0,0,1,114924845
1770789595.88013005,114924845,2,242,134,-509,5,13,-18,0,0,0,1,114924845
1770789595.98009014,115024805,0,242,133,-509,5,13,-18,0,0,0,1,115024805
1770789595.98009014,115024805,1,242,133,-509,5,13,-18,0,0,0,1,115024805
1770789595.98009014,115024805,2,242,133,-509,5,13,-18,0,0,0,1,115024805
1770789596.08004999,115124765,0,243,133,-509,5,13,-18,0,0,0,1,115124765
1770789596.08004999,115124765,1,243,133,-509,5,13,-18,0,0,0,1,115124765
1770789596.08004999,115124765,2,243,133,-509,5,13,-18,0,0,0,1,115124765
1770789596.18001008,115224725,0,243,134,-509,5,13,-18,0,0,0,1,115224725
1770789596.18001008,115224725,1,243,134,-509,5,13,-18,0,0,0,1,115224725
1770789596.18001008,115224725,2,243,134,-509,5,13,-18,0,0,0,1,115224725
1770789596.27997017,115324685,0,243,134,-509,5,13,-18,0,0,0,1,115324685
1770789596.27997017,115324685,1,243,134,-509,5,13,-18,0,0,0,1,115324685
1770789596.27997017,115324685,2,243,134,-509,5,13,-18,0,0,0,1,115324685
1770789596.37993002,115424645,0,242,134,-509,5,13,-18,0,0,0,1,115424645
1770789596.37993002,115424645,1,242,134,-509,5,13,-18,0,0,0,1,115424645
1770789596.37993002,115424645,2,242,134,-509,5,13,-18,0,0,0,1,115424645
1770789596.47989011,115524605,0,242,134,-509,5,13,-18,0,0,0,1,115524605
1770789596.47989011,115524605,1,242,134,-509,5,13,-18,0,0,0,1,115524605
1770789596.47989011,115524605,2,242,134,-509,5,13,-18,0,0,0,1,115524605
1770789596.57984996,115624565,0,243,134,-508,5,13,-18,0,0,0,1,115624565
1770789596.57984996,115624565,1,243,134,-508,5,13,-18,0,0,0,1,115624565
1770789596.57984996,115624565,2,243,134,-508,5,13,-18,0,0,0,1,115624565
1770789596.67981005,115724525,0,243,134,-508,5,13,-18,0,0,0,1,115724525
1770789596.67981005,115724525,1,243,134,-508,5,13,-18,0,0,0,1,115724525
1770789596.67981005,115724525,2,243,134,-508,5,13,-18,0,0,0,1,115724525
1770789596.77977014,115824485,0,243,133,-509,5,13,-18,0,0,0,1,115824485
1770789596.77977014,115824485,1,243,133,-509,5,13,-18,0,0,0,1,115824485
1770789596.77977014,115824485,2,243,133,-509,5,13,-18,0,0,0,1,115824485
1770789596.87972999,115924445,0,243,133,-509,5,13,-18,0,0,0,1,115924445
1770789596.87972999,115924445,1,243,133,-509,5,13,-18,0,0,0,1,115924445
1770789596.87972999,115924445,2,243,133,-509,5,13,-18,0,0,0,1,115924445
1770789596.97969007,116024405,0,243,133,-509,5,13,-18,0,0,0,1,116024405
1770789596.97969007,116024405,1,243,133,-509,5,13,-18,0,0,0,1,116024405
1770789596.97969007,116024405,2,243,133,-509,5,13,-18,0,0,0,1,116024405
1770789597.07965016,116124365,0,243,133,-508,5,13,-18,0,0,0,1,116124365
1770789597.07965016,116124365,1,243,133,-508,5,13,-18,0,0,0,1,116124365
1770789597.07965016,116124365,2,243,133,-508,5,13,-18,0,0,0,1,116124365
1770789597.17961001,116224325,0,244,132,-509,5,13,-18,0,0,0,1,116224325
1770789597.17961001,116224325,1,244,132,-509,5,13,-18,0,0,0,1,116224325
1770789597.17961001,116224325,2,244,132,-509,5,13,-18,0,0,0,1,116224325
1770789597.28040314,116325118,0,247,130,-508,5,13,-18,0,0,0,1,116325118
1770789597.28040314,116325118,1,247,130,-508,5,13,-18,0,0,0,1,116325118
1770789597.28040314,116325118,2,247,130,-508,5,13,-18,0,0,0,1,116325118
1770789597.38036299,116425078,0,252,124,-506,5,13,-18,0,0,0,1,116425078
1770789597.38036299,116425078,1,252,124,-506,5,13,-18,0,0,0,1,116425078
1770789597.38036299,116425078,2,252,124,-506,5,13,-18,0,0,0,1,116425078
1770789597.48032308,116525038,0,256,116,-506,5,13,-18,0,0,0,1,116525038
1770789597.48032308,116525038,1,256,116,-506,5,13,-18,0,0,0,1,116525038
1770789597.48032308,116525038,2,256,116,-506,5,13,-18,0,0,0,1,116525038
1770789597.58028316,116624998,0,260,106,-506,5,13,-18,0,0,0,1,116624998
1770789597.58028316,116624998,1,260,106,-506,5,13,-18,0,0,0,1,116624998
1770789597.58028316,116624998,2,260,106,-506,5,13,-18,0,0,0,1,116624998
1770789597.68024302,116724958,0,263,96,-507,5,13,-18,0,0,0,1,116724958
1770789597.68024302,116724958,1,263,96,-507,5,13,-18,0,0,0,1,116724958
1770789597.68024302,116724958,2,263,96,-507,5,13,-18,0,0,0,1,116724958
1770789597.78020310,116824918,0,265,85,-508,5,13,-18,0,0,0,1,116824918
1770789597.78020310,116824918,1,265,85,-508,5,13,-18,0,0,0,1,116824918
1770789597.78020310,116824918,2,265,85,-508,5,13,-18,0,0,0,1,116824918
1770789597.88016295,116924878,0,267,76,-509,5,13,-18,0,0,0,1,116924878
1770789597.88016295,116924878,1,267,76,-509,5,13,-18,0,0,0,1,116924878
1770789597.88016295,116924878,2,267,76,-509,5,13,-18,0,0,0,1,116924878
1770789597.98012304,117024838,0,268,69,-509,5,13,-18,0,0,0,1,117024838
1770789597.98012304,117024838,1,268,69,-509,5,13,-18,0,0,0,1,117024838
1770789597.98012304,117024838,2,268,69,-509,5,13,-18,0,0,0,1,117024838
1770789598.08008313,117124798,0,269,64,-509,5,13,-18,0,0,0,1,117124798
1770789598.08008313,117124798,1,269,64,-509,5,13,-18,0,0,0,1,117124798
1770789598.08008313,117124798,2,269,64,-509,5,13,-18,0,0,0,1,117124798
1770789598.18004298,117224758,0,270,59,-509,5,13,-18,0,0,0,1,117224758
1770789598.18004298,117224758,1,270,59,-509,5,13,-18,0,0,0,1,117224758
1770789598.18004298,117224758,2,270,59,-509,5,13,-18,0,0,0,1,117224758
1770789598.28000307,117324718,0,271,56,-509,5,13,-18,0,0,0,1,117324718
1770789598.28000307,117324718,1,271,56,-509,5,13,-18,0,0,0,1,117324718
1770789598.28000307,117324718,2,271,56,-509,5,13,-18,0,0,0,1,117324718
1770789598.37996316,117424678,0,273,52,-508,5,13,-18,0,0,0,1,117424678
1770789598.37996316,117424678,1,273,52,-508,5,13,-18,0,0,0,1,117424678
1770789598.37996316,117424678,2,273,52,-508,5,13,-18,0,0,0,1,117424678
1770789598.47992301,117524638,0,273,49,-508,5,13,-18,0,0,0,1,117524638
1770789598.47992301,117524638,1,273,49,-508,5,13,-18,0,0,0,1,117524638
1770789598.47992301,117524638,2,273,49,-508,5,13,-18,0,0,0,1,117524638
1770789598.57988310,117624598,0,275,46,-508,5,13,-18,0,0,0,1,117624598
1770789598.57988310,117624598,1,275,46,-508,5,13,-18,0,0,0,1,117624598
1770789598.57988310,117624598,2,275,46,-508,5,13,-18,0,0,0,1,117624598
1770789598.67984319,117724558,0,277,44,-507,5,13,-18,0,0,0,1,117724558
1770789598.67984319,117724558,1,277,44,-507,5,13,-18,0,0,0,1,117724558
1770789598.67984319,117724558,2,277,44,-507,5,13,-18,0,0,0,1,117724558
1770789598.77980304,117824518,0,278,42,-506,5,13,-18,0,0,0,1,117824518
1770789598.77980304,117824518,1,278,42,-506,5,13,-18,0,0,0,1,117824518
1770789598.77980304,117824518,2,278,42,-506,5,13,-18,0,0,0,1,117824518
1770789598.87976313,117924478,0,278,40,-507,5,13,-18,0,0,0,1,117924478
1770789598.87976313,117924478,1,278,40,-507,5,13,-18,0,0,0,1,117924478
1770789598.87976313,117924478,2,278,40,-507,5,13,-18,0,0,0,1,117924478
1770789598.97972298,118024438,0,278,38,-507,5,13,-18,0,0,0,1,118024438
1770789598.97972298,118024438,1,278,38,-507,5,13,-18,0,0,0,1,118024438
1770789598.97972298,118024438,2,278,38,-507,5,13,-18,0,0,0,1,118024438
1770789599.07968307,118124398,0,278,36,-507,5,13,-18,0,0,0,1,118124398
1770789599.07968307,118124398,1,278,36,-507,5,13,-18,0,0,0,1,118124398
1770789599.07968307,118124398,2,278,36,-507,5,13,-18,0,0,0,1,118124398
1770789599.17964315,118224358,0,277,35,-508,5,13,-18,0,0,0,1,118224358
1770789599.17964315,118224358,1,277,35,-508,5,13,-18,0,0,0,1,118224358
1770789599.17964315,118224358,2,277,35,-508,5,13,-18,0,0,0,1,118224358
1770789599.27960300,118324318,0,277,33,-507,5,13,-18,0,0,0,1,118324318
1770789599.27960300,118324318,1,277,33,-507,5,13,-18,0,0,0,1,118324318
1770789599.27960300,118324318,2,277,33,-507,5,13,-18,0,0,0,1,118324318
1770789599.38039613,118425111,0,278,31,-507,5,13,-18,0,0,0,1,118425111
1770789599.38039613,118425111,1,278,31,-507,5,13,-18,0,0,0,1,118425111
1770789599.38039613,118425111,2,278,31,-507,5,13,-18,0,0,0,1,118425111
1770789599.48035598,118525071,0,279,30,-507,5,13,-18,0,0,0,1,118525071
1770789599.48035598,118525071,1,279,30,-507,5,13,-18,0,0,0,1,118525071
1770789599.48035598,118525071,2,279,30,-507,5,13,-18,0,0,0,1,118525071
1770789599.58031607,118625031,0,280,29,-506,5,13,-18,0,0,0,1,118625031
1770789599.58031607,118625031,1,280,29,-506,5,13,-18,0,0,0,1,118625031
1770789599.58031607,118625031,2,280,29,-506,5,13,-18,0,0,0,1,118625031
1770789599.68027616,118724991,0,281,29,-506,5,13,-18,0,0,0,1,118724991
1770789599.68027616,118724991,1,281,29,-506,5,13,-18,0,0,0,1,118724991
1770789599.68027616,118724991,2,281,29,-506,5,13,-18,0,0,0,1,118724991
1770789599.78023601,118824951,0,281,28,-506,5,13,-18,0,0,0,1,118824951
1770789599.78023601,118824951,1,281,28,-506,5,13,-18,0,0,0,1,118824951
1770789599.78023601,118824951,2,281,28,-506,5,13,-18,0,0,0,1,118824951
1770789599.88019609,118924911,0,281,27,-506,5,13,-18,0,0,0,1,118924911
1770789599.88019609,118924911,1,281,27,-506,5,13,-18,0,0,0,1,118924911
1770789599.88019609,118924911,2,281,27,-506,5,13,-18,0,0,0,1,118924911
1770789599.98015618,119024871,0,281,27,-506,5,13,-18,0,0,0,1,119024871
1770789599.98015618,119024871,1,281,27,-506,5,13,-18,0,0,0,1,119024871
1770789599.98015618,119024871,2,281,27,-506,5,13,-18,0,0,0,1,119024871
1770789600.08011603,119124831,0,280,26,-506,5,13,-18,0,0,0,1,119124831
1770789600.08011603,119124831,1,280,26,-506,5,13,-18,0,0,0,1,119124831
1770789600.08011603,119124831,2,280,26,-506,5,13,-18,0,0,0,1,119124831
1770789600.18007612,119224791,0,280,25,-507,5,13,-18,0,0,0,1,119224791
1770789600.18007612,119224791,1,280,25,-507,5,13,-18,0,0,0,1,119224791
1770789600.18007612,119224791,2,280,25,-507,5,13,-18,0,0,0,1,119224791
1770789600.28003597,119324751,0,280,26,-506,5,13,-18,0,0,0,1,119324751
1770789600.28003597,119324751,1,280,26,-506,5,13,-18,0,0,0,1,119324751
1770789600.28003597,119324751,2,280,26,-506,5,13,-18,0,0,0,1,119324751
1770789600.37999606,119424711,0,281,26,-506,5,13,-18,0,0,0,1,119424711
1770789600.37999606,119424711,1,281,26,-506,5,13,-18,0,0,0,1,119424711
1770789600.37999606,119424711,2,281,26,-506,5,13,-18,0,0,0,1,119424711
1770789600.47995615,119524671,0,281,26,-506,5,13,-18,0,0,0,1,119524671
1770789600.47995615,119524671,1,281,26,-506,5,13,-18,0,0,0,1,119524671
1770789600.47995615,119524671,2,281,26,-506,5,13,-18,0,0,0,1,119524671
1770789600.57991600,119624631,0,282,27,-505,5,13,-18,0,0,0,1,119624631
1770789600.57991600,119624631,1,282,27,-505,5,13,-18,0,0,0,1,119624631
1770789600.57991600,119624631,2,282,27,-505,5,13,-18,0,0,0,1,119624631
1770789600.67987609,119724591,0,282,27,-505,5,13,-18,0,0,0,1,119724591
1770789600.67987609,119724591,1,282,27,-505,5,13,-18,0,0,0,1,119724591
1770789600.67987609,119724591,2,282,27,-505,5,13,-18,0,0,0,1,119724591
1770789600.77983618,119824551,0,282,26,-505,5,13,-18,0,0,0,1,119824551
1770789600.77983618,119824551,1,282,26,-505,5,13,-18,0,0,0,1,119824551
1770789600.77983618,119824551,2,282,26,-505,5,13,-18,0,0,0,1,119824551
1770789600.87979603,119924511,0,282,25,-506,5,13,-18,0,0,0,1,119924511
1770789600.87979603,119924511,1,282,25,-506,5,13,-18,0,0,0,1,119924511
1770789600.87979603,119924511,2,282,25,-506,5,13,-18,0,0,0,1,119924511
1770789600.97975612,120024471,0,281,25,-506,5,13,-18,0,0,0,1,120024471
1770789600.97975612,120024471,1,281,25,-506,5,13,-18,0,0,0,1,120024471
1770789600.97975612,120024471,2,281,25,-506,5,13,-18,0,0,0,1,120024471
1770789601.07971597,120124431,0,281,25,-506,5,13,-18,0,0,0,1,120124431
1770789601.07971597,120124431,1,281,25,-506,5,13,-18,0,0,0,1,120124431
1770789601.07971597,120124431,2,281,25,-506,5,13,-18,0,0,0,1,120124431
1770789601.17967606,120224391,0,281,26,-506,5,13,-18,0,0,0,1,120224391
1770789601.17967606,120224391,1,281,26,-506,5,13,-18,0,0,0,1,120224391
1770789601.17967606,120224391,2,281,26,-506,5,13,-18,0,0,0,1,120224391
1770789601.27963614,120324351,0,281,26,-506,5,13,-18,0,0,0,1,120324351
1770789601.27963614,120324351,1,281,26,-506,5,13,-18,0,0,0,1,120324351
1770789601.27963614,120324351,2,281,26,-506,5,13,-18,0,0,0,1,120324351
1770789601.37959599,120424311,0,281,26,-506,5,13,-18,0,0,0,1,120424311
1770789601.37959599,120424311,1,281,26,-506,5,13,-18,0,0,0,1,120424311
1770789601.37959599,120424311,2,281,26,-506,5,13,-18,0,0,0,1,120424311
1770789601.48038912,120525104,0,280,26,-506,5,13,-18,0,0,0,1,120525104
1770789601.48038912,120525104,1,280,26,-506,5,13,-18,0,0,0,1,120525104
1770789601.48038912,120525104,2,280,26,-506,5,13,-18,0,0,0,1,120525104
1770789601.58034897,120625064,0,280,27,-506,5,13,-18,0,0,0,1,120625064
1770789601.58034897,120625064,1,280,27,-506,5,13,-18,0,0,0,1,120625064
1770789601.58034897,120625064,2,280,27,-506,5,13,-18,0,0,0,1,120625064
1770789601.68030906,120725024,0,280,26,-506,5,13,-18,0,0,0,1,120725024
1770789601.68030906,120725024,1,280,26,-506,5,13,-18,0,0,0,1,120725024
1770789601.68030906,120725024,2,280,26,-506,5,13,-18,0,0,0,1,120725024
1770789601.78026915,120824984,0,281,26,-506,5,13,-18,0,0,0,1,120824984
1770789601.78026915,120824984,1,281,26,-506,5,13,-18,0,0,0,1,120824984
1770789601.78026915,120824984,2,281,26,-506,5,13,-18,0,0,0,1,120824984
1770789601.88022900,120924944,0,281,26,-506,5,13,-18,0,0,0,1,120924944
1770789601.88022900,120924944,1,281,26,-506,5,13,-18,0,0,0,1,120924944
1770789601.88022900,120924944,2,281,26,-506,5,13,-18,0,0,0,1,120924944
1770789601.98018909,121024904,0,281,25,-506,5,13,-18,0,0,0,1,121024904
1770789601.98018909,121024904,1,281,25,-506,5,13,-18,0,0,0,1,121024904
1770789601.98018909,121024904,2,281,25,-506,5,13,-18,0,0,0,1,121024904
1770789602.08014917,121124864,0,282,25,-505,5,13,-18,0,0,0,1,121124864
1770789602.08014917,121124864,1,282,25,-505,5,13,-18,0,0,0,1,121124864
1770789602.08014917,121124864,2,282,25,-505,5,13,-18,0,0,0,1,121124864
1770789602.18010902,121224824,0,282,26,-506,5,13,-18,0,0,0,1,121224824
1770789602.18010902,121224824,1,282,26,-506,5,13,-18,0,0,0,1,121224824
1770789602.18010902,121224824,2,282,26,-506,5,13,-18,0,0,0,1,121224824
1770789602.28006911,121324784,0,281,26,-506,5,13,-18,0,0,0,1,121324784
1770789602.28006911,121324784,1,281,26,-506,5,13,-18,0,0,0,1,121324784
1770789602.28006911,121324784,2,281,26,-506,5,13,-18,0,0,0,1,121324784
1770789602.38002896,121424744,0,281,25,-506,5,13,-18,0,0,0,1,121424744
1770789602.38002896,121424744,1,281,25,-506,5,13,-18,0,0,0,1,121424744
1770789602.38002896,121424744,2,281,25,-506,5,13,-18,0,0,0,1,121424744
1770789602.47998905,121524704,0,281,24,-506,5,13,-18,0,0,0,1,121524704
1770789602.47998905,121524704,1,281,24,-506,5,13,-18,0,0,0,1,121524704
1770789602.47998905,121524704,2,281,24,-506,5,13,-18,0,0,0,1,121524704
1770789602.57994914,121624664,0,281,25,-506,5,13,-18,0,0,0,1,121624664
1770789602.57994914,121624664,1,281,25,-506,5,13,-18,0,0,0,1,121624664
1770789602.57994914,121624664,2,281,25,-506,5,13,-18,0,0,0,1,121624664
1770789602.67990899,121724624,0,281,25,-506,5,13,-18,0,0,0,1,121724624
1770789602.67990899,121724624,1,281,25,-506,5,13,-18,0,0,0,1,121724624
1770789602.67990899,121724624,2,281,25,-506,5,13,-18,0,0,0,1,121724624
1770789602.77986908,121824584,0,282,25,-506,5,13,-18,0,0,0,1,121824584
1770789602.77986908,121824584,1,282,25,-506,5,13,-18,0,0,0,1,121824584
1770789602.77986908,121824584,2,282,25,-506,5,13,-18,0,0,0,1,121824584
1770789602.87982917,121924544,0,282,25,-506,5,13,-18,0,0,0,1,121924544
1770789602.87982917,121924544,1,282,25,-506,5,13,-18,0,0,0,1,121924544
1770789602.87982917,121924544,2,282,25,-506,5,13,-18,0,0,0,1,121924544
1770789602.97978902,122024504,0,282,26,-505,5,13,-18,0,0,0,1,122024504
1770789602.97978902,122024504,1,282,26,-505,5,13,-18,0,0,0,1,122024504
1770789602.97978902,122024504,2,282,26,-505,5,13,-18,0,0,0,1,122024504
1770789603.07974911,122124464,0,282,26,-505,5,13,-18,0,0,0,1,122124464
1770789603.07974911,122124464,1,282,26,-505,5,13,-18,0,0,0,1,122124464
1770789603.07974911,122124464,2,282,26,-505,5,13,-18,0,0,0,1,122124464
1770789603.17970896,122224424,0,282,26,-505,5,13,-18,0,0,0,1,122224424
1770789603.17970896,122224424,1,282,26,-505,5,13,-18,0,0,0,1,122224424
1770789603.17970896,122224424,2,282,26,-505,5,13,-18,0,0,0,1,122224424
1770789603.27966905,122324384,0,281,25,-506,5,13,-18,0,0,0,1,122324384
1770789603.27966905,122324384,1,281,25,-506,5,13,-18,0,0,0,1,122324384
1770789603.27966905,122324384,2,281,25,-506,5,13,-18,0,0,0,1,122324384
1770789603.37962914,122424344,0,280,24,-506,5,13,-18,0,0,0,1,122424344
1770789603.37962914,122424344,1,280,24,-506,5,13,-18,0,0,0,1,122424344
1770789603.37962914,122424344,2,280,24,-506,5,13,-18,0,0,0,1,122424344
1770789603.48042202,122525137,0,281,24,-506,5,13,-18,0,0,0,1,122525137
1770789603.48042202,122525137,1,281,24,-506,5,13,-18,0,0,0,1,122525137
1770789603.48042202,122525137,2,281,24,-506,5,13,-18,0,0,0,1,122525137
1770789603.58038211,122625097,0,281,24,-506,5,13,-18,0,0,0,1,122625097
1770789603.58038211,122625097,1,281,24,-506,5,13,-18,0,0,0,1,122625097
1770789603.58038211,122625097,2,281,24,-506,5,13,-18,0,0,0,1,122625097
1770789603.68034196,122725057,0,282,24,-506,5,13,-18,0,0,0,1,122725057
1770789603.68034196,122725057,1,282,24,-506,5,13,-18,0,0,0,1,122725057
1770789603.68034196,122725057,2,282,24,-506,5,13,-18,0,0,0,1,122725057
1770789603.78030205,122825017,0,282,25,-505,5,13,-18,0,0,0,1,122825017
1770789603.78030205,122825017,1,282,25,-505,5,13,-18,0,0,0,1,122825017
1770789603.78030205,122825017,2,282,25,-505,5,13,-18,0,0,0,1,122825017
1770789603.88026214,122924977,0,282,25,-506,5,13,-18,0,0,0,1,122924977
1770789603.88026214,122924977,1,282,25,-506,5,13,-18,0,0,0,1,122924977
1770789603.88026214,122924977,2,282,25,-506,5,13,-18,0,0,0,1,122924977
1770789603.98022199,123024937,0,281,25,-506,5,13,-18,0,0,0,1,123024937
1770789603.98022199,123024937,1,281,25,-506,5,13,-18,0,0,0,1,123024937
1770789603.98022199,123024937,2,281,25,-506,5,13,-18,0,0,0,1,123024937
1770789604.08018208,123124897,0,281,25,-506,5,13,-18,0,0,0,1,123124897
1770789604.08018208,123124897,1,281,25,-506,5,13,-18,0,0,0,1,123124897
1770789604.08018208,123124897,2,281,25,-506,5,13,-18,0,0,0,1,123124897
1770789604.18014216,123224857,0,281,25,-506,5,13,-18,0,0,0,1,123224857
1770789604.18014216,123224857,1,281,25,-506,5,13,-18,0,0,0,1,123224857
1770789604.18014216,123224857,2,281,25,-506,5,13,-18,0,0,0,1,123224857
1770789604.28010201,123324817,0,281,25,-506,5,13,-18,0,0,0,1,123324817
1770789604.28010201,123324817,1,281,25,-506,5,13,-18,0,0,0,1,123324817
1770789604.28010201,123324817,2,281,25,-506,5,13,-18,0,0,0,1,123324817
1770789604.38006210,123424777,0,281,26,-506,5,13,-18,0,0,0,1,123424777
1770789604.38006210,123424777,1,281,26,-506,5,13,-18,0,0,0,1,123424777
1770789604.38006210,123424777,2,281,26,-506,5,13,-18,0,0,0,1,123424777
1770789604.48002195,123524737,0,281,26,-506,5,13,-18,0,0,0,1,123524737
1770789604.48002195,123524737,1,281,26,-506,5,13,-18,0,0,0,1,123524737
1770789604.48002195,123524737,2,281,26,-506,5,13,-18,0,0,0,1,123524737
1770789604.57998204,123624697,0,282,26,-506,5,13,-18,0,0,0,1,123624697
1770789604.57998204,123624697,1,282,26,-506,5,13,-18,0,0,0,1,123624697
1770789604.57998204,123624697,2,282,26,-506,5,13,-18,0,0,0,1,123624697
1770789604.67994213,123724657,0,282,26,-505,5,13,-18,0,0,0,1,123724657
1770789604.67994213,123724657,1,282,26,-505,5,13,-18,0,0,0,1,123724657
1770789604.67994213,123724657,2,282,26,-505,5,13,-18,0,0,0,1,123724657
1770789604.77990198,123824617,0,282,25,-505,5,13,-18,0,0,0,1,123824617
1770789604.77990198,123824617,1,282,25,-505,5,13,-18,0,0,0,1,123824617
1770789604.77990198,123824617,2,282,25,-505,5,13,-18,0,0,0,1,123824617
1770789604.87986207,123924577,0,282,26,-506,5,13,-18,0,0,0,1,123924577
1770789604.87986207,123924577,1,282,26,-506,5,13,-18,0,0,0,1,123924577
1770789604.87986207,123924577,2,282,26,-506,5,13,-18,0,0,0,1,123924577
1770789604.97982216,124024537,0,282,26,-506,5,13,-18,0,0,0,1,124024537
1770789604.97982216,124024537,1,282,26,-506,5,13,-18,0,0,0,1,124024537
1770789604.97982216,124024537,2,282,26,-506,5,13,-18,0,0,0,1,124024537
1770789605.07978201,124124497,0,282,26,-506,5,13,-18,0,0,0,1,124124497
1770789605.07978201,124124497,1,282,26,-506,5,13,-18,0,0,0,1,124124497
1770789605.07978201,124124497,2,282,26,-506,5,13,-18,0,0,0,1,124124497
1770789605.17974210,124224457,0,281,26,-506,5,13,-18,0,0,0,1,124224457
1770789605.17974210,124224457,1,281,26,-506,5,13,-18,0,0,0,1,124224457
1770789605.17974210,124224457,2,281,26,-506,5,13,-18,0,0,0,1,124224457
1770789605.27970219,124324417,0,280,26,-506,5,13,-18,0,0,0,1,124324417
1770789605.27970219,124324417,1,280,26,-506,5,13,-18,0,0,0,1,124324417
1770789605.27970219,124324417,2,280,26,-506,5,13,-18,0,0,0,1,124324417
1770789605.37966204,124424377,0,280,26,-506,5,13,-18,0,0,0,1,124424377
1770789605.37966204,124424377,1,280,26,-506,5,13,-18,0,0,0,1,124424377
1770789605.37966204,124424377,2,280,26,-506,5,13,-18,0,0,0,1,124424377
1770789605.47962213,124524337,0,280,27,-506,5,13,-18,0,0,0,1,124524337
1770789605.47962213,124524337,1,280,27,-506,5,13,-18,0,0,0,1,124524337
